label,paddle_y,0,ball_x,ball_y,ball_dx,ball_dy,x_prev,y_prev
down,277.32000000000005,0,299.00311200000044,251.47256799999963,-223.0999999999996,316.45799999999946,309.01831200000044,237.24005799999964
down,287.8140000000001,0,287.19004800000044,268.2560779999996,-223.5239999999996,316.88199999999944,299.00311200000044,251.47256799999963
down,307.41600000000005,0,265.0611760000005,299.66659999999956,-224.3159999999996,317.6739999999994,276.2469760000005,283.7928999999996
down,327.01800000000003,0,242.85389600000053,331.15552999999954,-225.1079999999996,318.4659999999994,253.85537600000052,315.56029999999953
down,337.314,0,231.15909600000055,347.7265779999995,-225.5239999999996,318.8819999999994,242.85389600000053,331.15552999999954
down,356.91600000000005,0,208.8322560000006,379.33509999999944,-226.31599999999958,319.6739999999994,220.34316000000058,363.0421299999995
stop,356.91600000000005,0,208.8322560000006,379.33509999999944,-226.31599999999958,319.6739999999994,220.34316000000058,363.0421299999995
up,356.91600000000005,0,197.97830400000063,394.6886679999994,-226.69999999999956,320.0579999999994,208.8322560000006,379.33509999999944
up,247.81800000000004,0,72.0738240000009,367.42576000000014,-231.10799999999952,-324.46599999999944,83.36930400000088,383.2957820000001
up,227.42400000000004,0,48.26970400000095,334.00576600000016,-231.9319999999995,-325.28999999999945,60.06702400000092,350.5643440000001
up,208.02000000000004,0,25.540432000001005,302.1274100000002,-232.7159999999995,-326.07399999999944,37.37773600000098,318.7259720000002
stop,197.72400000000005,0,13.450016000001032,285.18237800000026,-233.1319999999995,-326.48999999999944,25.540432000001005,302.1274100000002
down,197.72400000000005,0,-9.396903999998917,262.72400000000005,-233.91599999999949,327.27399999999943,2.2688960000010563,269.52007400000025
stop,256.92600000000004,0,-9.396903999998917,262.72400000000005,-233.91599999999949,327.27399999999943,2.2688960000010563,269.52007400000025
